TypeID,GroupID,InstanceID,classification,occurrences,n_files,scaled_files,unscaled_files,twox_available,action,clone_GroupID,clone_InstanceID
0x856DDBAC,0x46A006B0,0x2BEB4BBB,EXCLUSIVE,80,21,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC54A3,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC54A4,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC54A5,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC99B1,EXCLUSIVE,80,21,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC99B2,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BEC99B3,EXCLUSIVE,20,10,T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x2BF4822C,UNSCALED,2,2,,T-00000000_G-96a006b0_I-0bfac164.ui;T-00000000_G-96a006b0_I-abfac197.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x2BF4822D,UNSCALED,2,2,,T-00000000_G-96a006b0_I-0bfac164.ui;T-00000000_G-96a006b0_I-abfac197.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x2C201CB0,UNSCALED,1,1,,T-00000000_G-96a006b0_I-4bf325e8.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x2C201CB1,UNSCALED,1,1,,T-00000000_G-96a006b0_I-4bf325e8.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x2C201CB2,UNSCALED,1,1,,T-00000000_G-96a006b0_I-4bf325e8.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x46A006A4,UNSCALED,1,1,,T-00000000_G-96a006b0_I-aa5e60d1.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x46A006A6,UNSCALED,1,1,,T-00000000_G-96a006b0_I-ebd0d36c.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x46A006A7,SHARED,20,17,T-00000000_G-96a006b0_I-6bc9065a.ui;T-00000000_G-96a006b0_I-ea2871aa.ui,T-00000000_G-96a006b0_I-2a554f6d.ui;T-00000000_G-96a006b0_I-2a564884.ui;T-00000000_G-96a006b0_I-2a8b7e1c.ui;T-00000000_G-96a006b0_I-4a8b7fe7.ui;T-00000000_G-96a006b0_I-6a51506f.ui;T-00000000_G-96a006b0_I-6a555a84.ui;T-00000000_G-96a006b0_I-6a562f56.ui;T-00000000_G-96a006b0_I-8a554483.ui;T-00000000_G-96a006b0_I-aa554aea.ui;T-00000000_G-96a006b0_I-aa565036.ui;T-00000000_G-96a006b0_I-ca53f06e.ui;T-00000000_G-96a006b0_I-ca8b8408.ui;T-00000000_G-96a006b0_I-ea5655e4.ui;T-00000000_G-96a006b0_I-ea8b82db.ui;T-00000000_G-96a006b0_I-ebd0d36c.ui,yes,clone+retarget,0x46A006B0,0x15E306A6
0x856DDBAC,0x46A006B0,0x4B8C65FB,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4B8DA4A4,EXCLUSIVE,2,2,T-00000000_G-08000600_I-c973b411.ui;T-00000000_G-96a006b0_I-c973b411.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4B9EBA86,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-899302fc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BBE9C7D,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-2bc90671.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BC3A5AE,UNSCALED,3,1,,T-00000000_G-96a006b0_I-2bb16d50.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x4BE99DC8,EXCLUSIVE,43,43,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4bcbb842.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-8c0eaa1b.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BEC5679,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-0bec56c1.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BEC5680,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-0bec56c2.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BF35797,EXCLUSIVE,1,1,T-00000000_G-08000600_I-2bc90671.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4BFC52C2,UNSCALED,42,2,,T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-abfaef15.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x4C02B518,UNSCALED,1,1,,T-00000000_G-96a006b0_I-2c02ba84.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x4C05BC6C,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4C05BC6D,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4C05BC6E,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-0c05bcf0.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x4C0F0D31,UNSCALED,1,1,,T-00000000_G-96a006b0_I-2c02ba84.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x53244588,EXCLUSIVE,48,46,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-0c15687f.ui;T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-2c0706f8.ui;T-00000000_G-96a006b0_I-4bcbb842.ui;T-00000000_G-96a006b0_I-4c05bd49.ui;T-00000000_G-96a006b0_I-4c156847.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6be9ff14.ui;T-00000000_G-96a006b0_I-6be9ff15.ui;T-00000000_G-96a006b0_I-6be9ff16.ui;T-00000000_G-96a006b0_I-6c07071f.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-8c0eaa1b.ui;T-00000000_G-96a006b0_I-8c0eadce.ui;T-00000000_G-96a006b0_I-8c1a5c9f.ui;T-00000000_G-96a006b0_I-abb0120f.ui;T-00000000_G-96a006b0_I-abc0ed33.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ac156804.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc070735.ui;T-00000000_G-96a006b0_I-cc0c43f8.ui;T-00000000_G-96a006b0_I-cc156762.ui;T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui;T-00000000_G-96a006b0_I-ec07070b.ui;T-00000000_G-96a006b0_I-ec072a41.ui;T-00000000_G-96a006b0_I-ec156864.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6B998F30,UNSCALED,2,2,,T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-abfaef15.ui,no,untouched,,
0x856DDBAC,0x46A006B0,0x6BB93CB5,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BBE7795,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abc0ed33.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C84B,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abe8d4f5.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C84D,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-ebe990dc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C84E,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abe8d4f4.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C84F,EXCLUSIVE,3,3,T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C850,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BE8C851,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abe8d4f6.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183F0,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbf1db55.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183F1,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183F2,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbf1db54.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183F3,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-8bf1d5b5.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183FC,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-2bf1d6c0.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183FD,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abcb937d.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF183FE,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-ec072a41.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BF47DBF,UNSCALED,3,1,,T-00000000_G-96a006b0_I-abfac197.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x6BF47EA2,EXCLUSIVE,1,1,T-00000000_G-08000600_I-2bc90671.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BFB1B69,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-899302fc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x6BFB1B70,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-899302fc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x82B99D9D,EXCLUSIVE,24,3,T-00000000_G-96a006b0_I-6bc61f19.ui;T-00000000_G-96a006b0_I-aa3acdfe.ui;T-00000000_G-96a006b0_I-cbc3c2b9.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8B7866F1,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BB230D4,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BBEA9D1,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-2bc9060f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BC38238,UNSCALED,1,1,,T-00000000_G-96a006b0_I-2bb16d50.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0x8BC5F104,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc3c2b9.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BCBAEFF,EXCLUSIVE,4,1,T-00000000_G-96a006b0_I-4bcbb842.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BD8D782,EXCLUSIVE,4,1,T-00000000_G-96a006b0_I-4bcbb842.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0x8BD8D783,EXCLUSIVE,20,10,T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAB7052BD,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cb95403e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAB8C65C8,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAB8C65D4,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAB9E7552,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-899302fc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABB172FA,EXCLUSIVE,4,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABB172FB,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABBEAD86,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc9065a.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABC3E0E5,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABC3E0E6,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABC3E0E7,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABC3E0E8,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABE99A56,EXCLUSIVE,20,10,T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABF474AB,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xABF474B1,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-abb0120f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC0DA300,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-8c0eadce.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC0DA30A,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-8c0eaa1b.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC101989,EXCLUSIVE,18,18,T-00000000_G-96a006b0_I-0bec56c1.ui;T-00000000_G-96a006b0_I-0bec56c2.ui;T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D00,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cc156762.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D01,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-ac156804.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D02,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-cc156828.ui;T-00000000_G-96a006b0_I-ec156cfc.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D03,EXCLUSIVE,2,2,T-00000000_G-96a006b0_I-0c156cdd.ui;T-00000000_G-96a006b0_I-4c156847.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D04,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-ec156864.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xAC155D05,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-0c15687f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xC2D6E93A,UNSCALED,1,1,,T-00000000_G-96a006b0_I-e9263d4d.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCBB16E5C,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bb27447.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBB16E5D,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bb27447.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBB16E5E,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bb27447.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBBAB0AE,UNSCALED,4,2,,T-00000000_G-96a006b0_I-4bf325e8.ui;T-00000000_G-96a006b0_I-abfaef15.ui,yes,untouched,,
0x856DDBAC,0x46A006B0,0xCBBEAB61,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-2bc9060f.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBC26C9A,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBC26C9B,EXCLUSIVE,2,2,T-00000000_G-08000600_I-aa1f1f57.ui;T-00000000_G-96a006b0_I-aa1f1f57.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBC3C2B8,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBC3C2B9,EXCLUSIVE,2,1,T-00000000_G-96a006b0_I-6bc61f19.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBC5F115,EXCLUSIVE,1,1,T-00000000_G-96a006b0_I-cbc3c2b9.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBCB6E9B,EXCLUSIVE,20,10,T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-cbf1db54.ui;T-00000000_G-96a006b0_I-cbf1db55.ui;T-00000000_G-96a006b0_I-cbf1db56.ui;T-00000000_G-96a006b0_I-cc1bdf3e.ui,,yes,2x-in-place,,
0x856DDBAC,0x46A006B0,0xCBCB6E9C,EXCLUSIVE,16,16,T-00000000_G-96a006b0_I-0c05bcf0.ui;T-00000000_G-96a006b0_I-0c0734e6.ui;T-00000000_G-96a006b0_I-2bf1d6c0.ui;T-00000000_G-96a006b0_I-2bf1d8ce.ui;T-00000000_G-96a006b0_I-4c3bd022.ui;T-00000000_G-96a006b0_I-6c44f858.ui;T-00000000_G-96a006b0_I-8bf1d5b5.ui;T-00000000_G-96a006b0_I-abcb937d.ui;T-00000000_G-96a006b0_I-abe8d4f1.ui;T-00000000_G-96a006b0_I-abe8d4f2.ui;T-00000000_G-96a006b0_I-abe8d4f3.ui;T-00000000_G-96a006b0_I-abe8d4f4.ui;T-00000000_G-96a006b0_I-abe8d4f5.ui;T-00000000_G-96a006b0_I-abe8d4f6.ui;T-00000000_G-96a006b0_I-ebe990dc.ui;T-00000000_G-96a006b0_I-ec05bccf.ui,,yes,2x-in-place,,
